x,y,path
11.3903,39.3806,630
12.9759,38.1615,630
13.4558,36.22,630
11.9421,34.9128,630
10.3875,33.6545,630
8.7258,32.5416,630
10,31,630
11.9361,28.8933,630
12.8613,27.1201,630
10.9296,26.6021,630
9.97917,24.8424,630
10.0019,22.8425,630
8.03141,22.4999,630
6.3001,21.4986,630
4.90335,20.0672,630
4.0225,18.2716,630
4.94863,16.4989,630
2.99926,16.0518,630
3.95235,14.2935,630
2.15761,13.4109,630
2.66634,11.4767,630
2.09181,9.56098,630
1.93345,7.56726,630
3.44312,6.25543,630
5,5,630
36.2987,43.6205,631
38.2987,43.6132,631
38.5445,41.6284,631
39.7241,40.0133,631
38.9947,38.1511,631
36.996,38.2249,631
35.1559,39.0085,631
33.7328,40.4137,631
31.7561,40.1093,631
29.9535,40.9758,631
30.23,38.995,631
29.9431,37.0157,631
30.1286,35.0243,631
30.0099,33.0278,631
28.0724,33.5239,631
28.0923,35.5238,631
26.1958,36.1587,631
26.0375,34.165,631
24.3831,33.0411,631
23.0615,31.54,631
23.1382,29.5414,631
23.7005,27.6221,631
21.7685,28.1389,631
19.9424,28.9547,631
18.0006,29.4336,631
16.1118,28.7759,631
14.1142,28.6791,631
12.8613,27.1201,631
10.9296,26.6021,631
9.97917,24.8424,631
10.0019,22.8425,631
8.03141,22.4999,631
6.3001,21.4986,631
4.90335,20.0672,631
4.0225,18.2716,631
4.94863,16.4989,631
2.99926,16.0518,631
3.95235,14.2935,631
2.15761,13.4109,631
2.66634,11.4767,631
2.09181,9.56098,631
1.93345,7.56726,631
3.44312,6.25543,631
5,5,631
69.6502,11.5895,632
67.7823,12.3042,632
67.0163,14.1517,632
65.3353,15.2354,632
63.7685,13.9924,632
62.0218,14.9665,632
62.3596,16.9378,632
60.998,18.4027,632
59.0432,18.8256,632
57.5014,20.0995,632
58.1943,18.2234,632
57.1645,19.9379,632
55.2824,19.2615,632
54.6595,21.162,632
53.475,19.5505,632
51.9059,18.3104,632
51.6137,20.289,632
51.5972,22.2889,632
50.9996,24.1975,632
49.1571,24.9754,632
47.3752,25.8835,632
45.7446,27.0417,632
46.3807,28.9379,632
45.148,30.5128,632
43.6429,31.8298,632
42.8873,33.6816,632
41.1148,32.7553,632
39.744,34.2116,632
37.7765,34.5711,632
36.6879,36.2488,632
36.996,38.2249,632
35.1559,39.0085,632
33.7328,40.4137,632
31.7561,40.1093,632
29.9535,40.9758,632
30.23,38.995,632
29.9431,37.0157,632
30.1286,35.0243,632
30.0099,33.0278,632
28.0724,33.5239,632
28.0923,35.5238,632
26.1958,36.1587,632
26.0375,34.165,632
24.3831,33.0411,632
23.0615,31.54,632
23.1382,29.5414,632
23.7005,27.6221,632
21.7685,28.1389,632
19.9424,28.9547,632
18.0006,29.4336,632
16.1118,28.7759,632
14.1142,28.6791,632
12.8613,27.1201,632
10.9296,26.6021,632
9.97917,24.8424,632
10.0019,22.8425,632
8.03141,22.4999,632
6.3001,21.4986,632
4.90335,20.0672,632
4.0225,18.2716,632
4.94863,16.4989,632
2.99926,16.0518,632
3.95235,14.2935,632
2.15761,13.4109,632
2.66634,11.4767,632
2.09181,9.56098,632
1.93345,7.56726,632
3.44312,6.25543,632
5,5,632
65.727,29.5643,633
66.8885,27.9361,633
66.9149,25.9363,633
66.3875,24.007,633
64.5945,23.121,633
62.6216,23.4492,633
64,22,633
61.7783,20.4685,633
60.151,21.6312,633
58.4545,22.6904,633
59.1672,20.8217,633
59.0432,18.8256,633
57.5014,20.0995,633
58.1943,18.2234,633
57.1645,19.9379,633
55.2824,19.2615,633
54.6595,21.162,633
53.475,19.5505,633
51.9059,18.3104,633
51.6137,20.289,633
51.5972,22.2889,633
50.9996,24.1975,633
49.1571,24.9754,633
47.3752,25.8835,633
45.7446,27.0417,633
46.3807,28.9379,633
45.148,30.5128,633
43.6429,31.8298,633
42.8873,33.6816,633
41.1148,32.7553,633
39.744,34.2116,633
37.7765,34.5711,633
36.6879,36.2488,633
36.996,38.2249,633
35.1559,39.0085,633
33.7328,40.4137,633
31.7561,40.1093,633
29.9535,40.9758,633
30.23,38.995,633
29.9431,37.0157,633
30.1286,35.0243,633
30.0099,33.0278,633
28.0724,33.5239,633
28.0923,35.5238,633
26.1958,36.1587,633
26.0375,34.165,633
24.3831,33.0411,633
23.0615,31.54,633
23.1382,29.5414,633
23.7005,27.6221,633
21.7685,28.1389,633
19.9424,28.9547,633
18.0006,29.4336,633
16.1118,28.7759,633
14.1142,28.6791,633
12.8613,27.1201,633
10.9296,26.6021,633
9.97917,24.8424,633
10.0019,22.8425,633
8.03141,22.4999,633
6.3001,21.4986,633
4.90335,20.0672,633
4.0225,18.2716,633
4.94863,16.4989,633
2.99926,16.0518,633
3.95235,14.2935,633
2.15761,13.4109,633
2.66634,11.4767,633
2.09181,9.56098,633
1.93345,7.56726,633
3.44312,6.25543,633
5,5,633
54,63,634
52.5671,63.7596,634
50.6125,64.1832,634
49,63,634
48.5506,63.2146,634
47.7657,61.3751,634
46.0743,60.3078,634
44.2702,61.1712,634
43.931,59.2001,634
43.5559,57.2356,634
41.8343,56.2178,634
43.2794,54.8352,634
42.5222,52.984,634
42.2905,50.9975,634
42.2039,48.9994,634
43.205,47.268,634
41.3109,46.6257,634
40.342,44.8761,634
40.1611,42.8843,634
38.2987,43.6132,634
38.5445,41.6284,634
39.7241,40.0133,634
38.9947,38.1511,634
36.996,38.2249,634
35.1559,39.0085,634
33.7328,40.4137,634
31.7561,40.1093,634
29.9535,40.9758,634
30.23,38.995,634
29.9431,37.0157,634
30.1286,35.0243,634
30.0099,33.0278,634
28.0724,33.5239,634
28.0923,35.5238,634
26.1958,36.1587,634
26.0375,34.165,634
24.3831,33.0411,634
23.0615,31.54,634
23.1382,29.5414,634
23.7005,27.6221,634
21.7685,28.1389,634
19.9424,28.9547,634
18.0006,29.4336,634
16.1118,28.7759,634
14.1142,28.6791,634
12.8613,27.1201,634
10.9296,26.6021,634
9.97917,24.8424,634
10.0019,22.8425,634
8.03141,22.4999,634
6.3001,21.4986,634
4.90335,20.0672,634
4.0225,18.2716,634
4.94863,16.4989,634
2.99926,16.0518,634
3.95235,14.2935,634
2.15761,13.4109,634
2.66634,11.4767,634
2.09181,9.56098,634
1.93345,7.56726,634
3.44312,6.25543,634
5,5,634
46.1863,32.2222,635
45.148,30.5128,635
43.6429,31.8298,635
42.8873,33.6816,635
41.1148,32.7553,635
39.744,34.2116,635
37.7765,34.5711,635
36.6879,36.2488,635
36.996,38.2249,635
35.1559,39.0085,635
33.7328,40.4137,635
31.7561,40.1093,635
29.9535,40.9758,635
30.23,38.995,635
29.9431,37.0157,635
30.1286,35.0243,635
30.0099,33.0278,635
28.0724,33.5239,635
28.0923,35.5238,635
26.1958,36.1587,635
26.0375,34.165,635
24.3831,33.0411,635
23.0615,31.54,635
23.1382,29.5414,635
23.7005,27.6221,635
21.7685,28.1389,635
19.9424,28.9547,635
18.0006,29.4336,635
16.1118,28.7759,635
14.1142,28.6791,635
12.8613,27.1201,635
10.9296,26.6021,635
9.97917,24.8424,635
10.0019,22.8425,635
8.03141,22.4999,635
6.3001,21.4986,635
4.90335,20.0672,635
4.0225,18.2716,635
4.94863,16.4989,635
2.99926,16.0518,635
3.95235,14.2935,635
2.15761,13.4109,635
2.66634,11.4767,635
2.09181,9.56098,635
1.93345,7.56726,635
3.44312,6.25543,635
5,5,635
60.1158,70.302,636
58.1921,69.7547,636
57.6086,67.8417,636
55.6109,67.9378,636
53.8302,68.8484,636
52.1414,69.9198,636
51.5104,68.022,636
49.5267,67.7675,636
47.6681,67.0287,636
47.7093,65.0291,636
48.5506,63.2146,636
47.7657,61.3751,636
46.0743,60.3078,636
44.2702,61.1712,636
43.931,59.2001,636
43.5559,57.2356,636
41.8343,56.2178,636
43.2794,54.8352,636
42.5222,52.984,636
42.2905,50.9975,636
42.2039,48.9994,636
43.205,47.268,636
41.3109,46.6257,636
40.342,44.8761,636
40.1611,42.8843,636
38.2987,43.6132,636
38.5445,41.6284,636
39.7241,40.0133,636
38.9947,38.1511,636
36.996,38.2249,636
35.1559,39.0085,636
33.7328,40.4137,636
31.7561,40.1093,636
29.9535,40.9758,636
30.23,38.995,636
29.9431,37.0157,636
30.1286,35.0243,636
30.0099,33.0278,636
28.0724,33.5239,636
28.0923,35.5238,636
26.1958,36.1587,636
26.0375,34.165,636
24.3831,33.0411,636
23.0615,31.54,636
23.1382,29.5414,636
23.7005,27.6221,636
21.7685,28.1389,636
19.9424,28.9547,636
18.0006,29.4336,636
16.1118,28.7759,636
14.1142,28.6791,636
12.8613,27.1201,636
10.9296,26.6021,636
9.97917,24.8424,636
10.0019,22.8425,636
8.03141,22.4999,636
6.3001,21.4986,636
4.90335,20.0672,636
4.0225,18.2716,636
4.94863,16.4989,636
2.99926,16.0518,636
3.95235,14.2935,636
2.15761,13.4109,636
2.66634,11.4767,636
2.09181,9.56098,636
1.93345,7.56726,636
3.44312,6.25543,636
5,5,636
66.3875,24.007,637
64.5945,23.121,637
62.6216,23.4492,637
64,22,637
61.7783,20.4685,637
60.151,21.6312,637
58.4545,22.6904,637
59.1672,20.8217,637
59.0432,18.8256,637
57.5014,20.0995,637
58.1943,18.2234,637
57.1645,19.9379,637
55.2824,19.2615,637
54.6595,21.162,637
53.475,19.5505,637
51.9059,18.3104,637
51.6137,20.289,637
51.5972,22.2889,637
50.9996,24.1975,637
49.1571,24.9754,637
47.3752,25.8835,637
45.7446,27.0417,637
46.3807,28.9379,637
45.148,30.5128,637
43.6429,31.8298,637
42.8873,33.6816,637
41.1148,32.7553,637
39.744,34.2116,637
37.7765,34.5711,637
36.6879,36.2488,637
36.996,38.2249,637
35.1559,39.0085,637
33.7328,40.4137,637
31.7561,40.1093,637
29.9535,40.9758,637
30.23,38.995,637
29.9431,37.0157,637
30.1286,35.0243,637
30.0099,33.0278,637
28.0724,33.5239,637
28.0923,35.5238,637
26.1958,36.1587,637
26.0375,34.165,637
24.3831,33.0411,637
23.0615,31.54,637
23.1382,29.5414,637
23.7005,27.6221,637
21.7685,28.1389,637
19.9424,28.9547,637
18.0006,29.4336,637
16.1118,28.7759,637
14.1142,28.6791,637
12.8613,27.1201,637
10.9296,26.6021,637
9.97917,24.8424,637
10.0019,22.8425,637
8.03141,22.4999,637
6.3001,21.4986,637
4.90335,20.0672,637
4.0225,18.2716,637
4.94863,16.4989,637
2.99926,16.0518,637
3.95235,14.2935,637
2.15761,13.4109,637
2.66634,11.4767,637
2.09181,9.56098,637
1.93345,7.56726,637
3.44312,6.25543,637
5,5,637
37.9008,32.5749,638
37.7765,34.5711,638
36.6879,36.2488,638
36.996,38.2249,638
35.1559,39.0085,638
33.7328,40.4137,638
31.7561,40.1093,638
29.9535,40.9758,638
30.23,38.995,638
29.9431,37.0157,638
30.1286,35.0243,638
30.0099,33.0278,638
28.0724,33.5239,638
28.0923,35.5238,638
26.1958,36.1587,638
26.0375,34.165,638
24.3831,33.0411,638
23.0615,31.54,638
23.1382,29.5414,638
23.7005,27.6221,638
21.7685,28.1389,638
19.9424,28.9547,638
18.0006,29.4336,638
16.1118,28.7759,638
14.1142,28.6791,638
12.8613,27.1201,638
10.9296,26.6021,638
9.97917,24.8424,638
10.0019,22.8425,638
8.03141,22.4999,638
6.3001,21.4986,638
4.90335,20.0672,638
4.0225,18.2716,638
4.94863,16.4989,638
2.99926,16.0518,638
3.95235,14.2935,638
2.15761,13.4109,638
2.66634,11.4767,638
2.09181,9.56098,638
1.93345,7.56726,638
3.44312,6.25543,638
5,5,638
10.9469,76.2382,639
12.8705,75.6906,639
10.8716,75.7574,639
11.3627,73.8186,639
9.38462,73.5235,639
9.36344,71.5237,639
8.44589,69.7465,639
10.441,69.6068,639
11.8119,68.1506,639
10.7568,66.4515,639
12.5804,65.6304,639
12.0506,63.7018,639
11,62,639
10.4773,59.2159,639
11.0256,57.2925,639
12.881,56.5458,639
11.8723,54.8187,639
10.2621,53.6325,639
9.32482,51.8657,639
10.533,50.2719,639
9.74392,48.4341,639
10.9792,46.8612,639
10.7267,44.8772,639
9.3601,43.4169,639
11.2473,42.7549,639
10.2481,41.0223,639
11.3903,39.3806,639
12.9759,38.1615,639
13.4558,36.22,639
11.9421,34.9128,639
10.3875,33.6545,639
8.7258,32.5416,639
10,31,639
11.9361,28.8933,639
12.8613,27.1201,639
10.9296,26.6021,639
9.97917,24.8424,639
10.0019,22.8425,639
8.03141,22.4999,639
6.3001,21.4986,639
4.90335,20.0672,639
4.0225,18.2716,639
4.94863,16.4989,639
2.99926,16.0518,639
3.95235,14.2935,639
2.15761,13.4109,639
2.66634,11.4767,639
2.09181,9.56098,639
1.93345,7.56726,639
3.44312,6.25543,639
5,5,639
4.90335,20.0672,640
4.0225,18.2716,640
4.94863,16.4989,640
2.99926,16.0518,640
3.95235,14.2935,640
2.15761,13.4109,640
2.66634,11.4767,640
2.09181,9.56098,640
1.93345,7.56726,640
3.44312,6.25543,640
5,5,640
66.6728,88.0515,641
65.007,86.9446,641
64.27,88.8039,641
63.4647,86.9732,641
63.9202,85.0257,641
61.9223,85.1181,641
59.941,85.3909,641
58.2231,84.3667,641
56.7081,83.0611,641
57.051,81.0907,641
55.1469,80.4786,641
54.5004,78.586,641
52.5008,78.5457,641
51.7899,76.6763,641
49.8696,77.235,641
47.871,77.3108,641
46.0561,76.4704,641
48,76,641
48.8158,75.1509,641
49.6643,73.3399,641
49.8716,71.3506,641
50.0205,69.3562,641
51.5104,68.022,641
49.5267,67.7675,641
47.6681,67.0287,641
47.7093,65.0291,641
48.5506,63.2146,641
47.7657,61.3751,641
46.0743,60.3078,641
44.2702,61.1712,641
43.931,59.2001,641
43.5559,57.2356,641
41.8343,56.2178,641
43.2794,54.8352,641
42.5222,52.984,641
42.2905,50.9975,641
42.2039,48.9994,641
43.205,47.268,641
41.3109,46.6257,641
40.342,44.8761,641
40.1611,42.8843,641
38.2987,43.6132,641
38.5445,41.6284,641
39.7241,40.0133,641
38.9947,38.1511,641
36.996,38.2249,641
35.1559,39.0085,641
33.7328,40.4137,641
31.7561,40.1093,641
29.9535,40.9758,641
30.23,38.995,641
29.9431,37.0157,641
30.1286,35.0243,641
30.0099,33.0278,641
28.0724,33.5239,641
28.0923,35.5238,641
26.1958,36.1587,641
26.0375,34.165,641
24.3831,33.0411,641
23.0615,31.54,641
23.1382,29.5414,641
23.7005,27.6221,641
21.7685,28.1389,641
19.9424,28.9547,641
18.0006,29.4336,641
16.1118,28.7759,641
14.1142,28.6791,641
12.8613,27.1201,641
10.9296,26.6021,641
9.97917,24.8424,641
10.0019,22.8425,641
8.03141,22.4999,641
6.3001,21.4986,641
4.90335,20.0672,641
4.0225,18.2716,641
4.94863,16.4989,641
2.99926,16.0518,641
3.95235,14.2935,641
2.15761,13.4109,641
2.66634,11.4767,641
2.09181,9.56098,641
1.93345,7.56726,641
3.44312,6.25543,641
5,5,641
65.9433,21.5271,642
64,22,642
61.7783,20.4685,642
60.151,21.6312,642
58.4545,22.6904,642
59.1672,20.8217,642
59.0432,18.8256,642
57.5014,20.0995,642
58.1943,18.2234,642
57.1645,19.9379,642
55.2824,19.2615,642
54.6595,21.162,642
53.475,19.5505,642
51.9059,18.3104,642
51.6137,20.289,642
51.5972,22.2889,642
50.9996,24.1975,642
49.1571,24.9754,642
47.3752,25.8835,642
45.7446,27.0417,642
46.3807,28.9379,642
45.148,30.5128,642
43.6429,31.8298,642
42.8873,33.6816,642
41.1148,32.7553,642
39.744,34.2116,642
37.7765,34.5711,642
36.6879,36.2488,642
36.996,38.2249,642
35.1559,39.0085,642
33.7328,40.4137,642
31.7561,40.1093,642
29.9535,40.9758,642
30.23,38.995,642
29.9431,37.0157,642
30.1286,35.0243,642
30.0099,33.0278,642
28.0724,33.5239,642
28.0923,35.5238,642
26.1958,36.1587,642
26.0375,34.165,642
24.3831,33.0411,642
23.0615,31.54,642
23.1382,29.5414,642
23.7005,27.6221,642
21.7685,28.1389,642
19.9424,28.9547,642
18.0006,29.4336,642
16.1118,28.7759,642
14.1142,28.6791,642
12.8613,27.1201,642
10.9296,26.6021,642
9.97917,24.8424,642
10.0019,22.8425,642
8.03141,22.4999,642
6.3001,21.4986,642
4.90335,20.0672,642
4.0225,18.2716,642
4.94863,16.4989,642
2.99926,16.0518,642
3.95235,14.2935,642
2.15761,13.4109,642
2.66634,11.4767,642
2.09181,9.56098,642
1.93345,7.56726,642
3.44312,6.25543,642
5,5,642
66.79,90.0481,643
66.6728,88.0515,643
65.007,86.9446,643
64.27,88.8039,643
63.4647,86.9732,643
63.9202,85.0257,643
61.9223,85.1181,643
59.941,85.3909,643
58.2231,84.3667,643
56.7081,83.0611,643
57.051,81.0907,643
55.1469,80.4786,643
54.5004,78.586,643
52.5008,78.5457,643
51.7899,76.6763,643
49.8696,77.235,643
47.871,77.3108,643
46.0561,76.4704,643
48,76,643
48.8158,75.1509,643
49.6643,73.3399,643
49.8716,71.3506,643
50.0205,69.3562,643
51.5104,68.022,643
49.5267,67.7675,643
47.6681,67.0287,643
47.7093,65.0291,643
48.5506,63.2146,643
47.7657,61.3751,643
46.0743,60.3078,643
44.2702,61.1712,643
43.931,59.2001,643
43.5559,57.2356,643
41.8343,56.2178,643
43.2794,54.8352,643
42.5222,52.984,643
42.2905,50.9975,643
42.2039,48.9994,643
43.205,47.268,643
41.3109,46.6257,643
40.342,44.8761,643
40.1611,42.8843,643
38.2987,43.6132,643
38.5445,41.6284,643
39.7241,40.0133,643
38.9947,38.1511,643
36.996,38.2249,643
35.1559,39.0085,643
33.7328,40.4137,643
31.7561,40.1093,643
29.9535,40.9758,643
30.23,38.995,643
29.9431,37.0157,643
30.1286,35.0243,643
30.0099,33.0278,643
28.0724,33.5239,643
28.0923,35.5238,643
26.1958,36.1587,643
26.0375,34.165,643
24.3831,33.0411,643
23.0615,31.54,643
23.1382,29.5414,643
23.7005,27.6221,643
21.7685,28.1389,643
19.9424,28.9547,643
18.0006,29.4336,643
16.1118,28.7759,643
14.1142,28.6791,643
12.8613,27.1201,643
10.9296,26.6021,643
9.97917,24.8424,643
10.0019,22.8425,643
8.03141,22.4999,643
6.3001,21.4986,643
4.90335,20.0672,643
4.0225,18.2716,643
4.94863,16.4989,643
2.99926,16.0518,643
3.95235,14.2935,643
2.15761,13.4109,643
2.66634,11.4767,643
2.09181,9.56098,643
1.93345,7.56726,643
3.44312,6.25543,643
5,5,643
67.7222,29.7018,644
65.727,29.5643,644
66.8885,27.9361,644
66.9149,25.9363,644
66.3875,24.007,644
64.5945,23.121,644
62.6216,23.4492,644
64,22,644
61.7783,20.4685,644
60.151,21.6312,644
58.4545,22.6904,644
59.1672,20.8217,644
59.0432,18.8256,644
57.5014,20.0995,644
58.1943,18.2234,644
57.1645,19.9379,644
55.2824,19.2615,644
54.6595,21.162,644
53.475,19.5505,644
51.9059,18.3104,644
51.6137,20.289,644
51.5972,22.2889,644
50.9996,24.1975,644
49.1571,24.9754,644
47.3752,25.8835,644
45.7446,27.0417,644
46.3807,28.9379,644
45.148,30.5128,644
43.6429,31.8298,644
42.8873,33.6816,644
41.1148,32.7553,644
39.744,34.2116,644
37.7765,34.5711,644
36.6879,36.2488,644
36.996,38.2249,644
35.1559,39.0085,644
33.7328,40.4137,644
31.7561,40.1093,644
29.9535,40.9758,644
30.23,38.995,644
29.9431,37.0157,644
30.1286,35.0243,644
30.0099,33.0278,644
28.0724,33.5239,644
28.0923,35.5238,644
26.1958,36.1587,644
26.0375,34.165,644
24.3831,33.0411,644
23.0615,31.54,644
23.1382,29.5414,644
23.7005,27.6221,644
21.7685,28.1389,644
19.9424,28.9547,644
18.0006,29.4336,644
16.1118,28.7759,644
14.1142,28.6791,644
12.8613,27.1201,644
10.9296,26.6021,644
9.97917,24.8424,644
10.0019,22.8425,644
8.03141,22.4999,644
6.3001,21.4986,644
4.90335,20.0672,644
4.0225,18.2716,644
4.94863,16.4989,644
2.99926,16.0518,644
3.95235,14.2935,644
2.15761,13.4109,644
2.66634,11.4767,644
2.09181,9.56098,644
1.93345,7.56726,644
3.44312,6.25543,644
5,5,644
67.7442,20.6572,645
65.9433,21.5271,645
64,22,645
61.7783,20.4685,645
60.151,21.6312,645
58.4545,22.6904,645
59.1672,20.8217,645
59.0432,18.8256,645
57.5014,20.0995,645
58.1943,18.2234,645
57.1645,19.9379,645
55.2824,19.2615,645
54.6595,21.162,645
53.475,19.5505,645
51.9059,18.3104,645
51.6137,20.289,645
51.5972,22.2889,645
50.9996,24.1975,645
49.1571,24.9754,645
47.3752,25.8835,645
45.7446,27.0417,645
46.3807,28.9379,645
45.148,30.5128,645
43.6429,31.8298,645
42.8873,33.6816,645
41.1148,32.7553,645
39.744,34.2116,645
37.7765,34.5711,645
36.6879,36.2488,645
36.996,38.2249,645
35.1559,39.0085,645
33.7328,40.4137,645
31.7561,40.1093,645
29.9535,40.9758,645
30.23,38.995,645
29.9431,37.0157,645
30.1286,35.0243,645
30.0099,33.0278,645
28.0724,33.5239,645
28.0923,35.5238,645
26.1958,36.1587,645
26.0375,34.165,645
24.3831,33.0411,645
23.0615,31.54,645
23.1382,29.5414,645
23.7005,27.6221,645
21.7685,28.1389,645
19.9424,28.9547,645
18.0006,29.4336,645
16.1118,28.7759,645
14.1142,28.6791,645
12.8613,27.1201,645
10.9296,26.6021,645
9.97917,24.8424,645
10.0019,22.8425,645
8.03141,22.4999,645
6.3001,21.4986,645
4.90335,20.0672,645
4.0225,18.2716,645
4.94863,16.4989,645
2.99926,16.0518,645
3.95235,14.2935,645
2.15761,13.4109,645
2.66634,11.4767,645
2.09181,9.56098,645
1.93345,7.56726,645
3.44312,6.25543,645
5,5,645
68.5465,18.8252,646
67.7442,20.6572,646
65.9433,21.5271,646
64,22,646
61.7783,20.4685,646
60.151,21.6312,646
58.4545,22.6904,646
59.1672,20.8217,646
59.0432,18.8256,646
57.5014,20.0995,646
58.1943,18.2234,646
57.1645,19.9379,646
55.2824,19.2615,646
54.6595,21.162,646
53.475,19.5505,646
51.9059,18.3104,646
51.6137,20.289,646
51.5972,22.2889,646
50.9996,24.1975,646
49.1571,24.9754,646
47.3752,25.8835,646
45.7446,27.0417,646
46.3807,28.9379,646
45.148,30.5128,646
43.6429,31.8298,646
42.8873,33.6816,646
41.1148,32.7553,646
39.744,34.2116,646
37.7765,34.5711,646
36.6879,36.2488,646
36.996,38.2249,646
35.1559,39.0085,646
33.7328,40.4137,646
31.7561,40.1093,646
29.9535,40.9758,646
30.23,38.995,646
29.9431,37.0157,646
30.1286,35.0243,646
30.0099,33.0278,646
28.0724,33.5239,646
28.0923,35.5238,646
26.1958,36.1587,646
26.0375,34.165,646
24.3831,33.0411,646
23.0615,31.54,646
23.1382,29.5414,646
23.7005,27.6221,646
21.7685,28.1389,646
19.9424,28.9547,646
18.0006,29.4336,646
16.1118,28.7759,646
14.1142,28.6791,646
12.8613,27.1201,646
10.9296,26.6021,646
9.97917,24.8424,646
10.0019,22.8425,646
8.03141,22.4999,646
6.3001,21.4986,646
4.90335,20.0672,646
4.0225,18.2716,646
4.94863,16.4989,646
2.99926,16.0518,646
3.95235,14.2935,646
2.15761,13.4109,646
2.66634,11.4767,646
2.09181,9.56098,646
1.93345,7.56726,646
3.44312,6.25543,646
5,5,646
45.2597,75.1126,647
43.6876,76.3488,647
44.7892,78.018,647
46.0561,76.4704,647
48,76,647
48.8158,75.1509,647
49.6643,73.3399,647
49.8716,71.3506,647
50.0205,69.3562,647
51.5104,68.022,647
49.5267,67.7675,647
47.6681,67.0287,647
47.7093,65.0291,647
48.5506,63.2146,647
47.7657,61.3751,647
46.0743,60.3078,647
44.2702,61.1712,647
43.931,59.2001,647
43.5559,57.2356,647
41.8343,56.2178,647
43.2794,54.8352,647
42.5222,52.984,647
42.2905,50.9975,647
42.2039,48.9994,647
43.205,47.268,647
41.3109,46.6257,647
40.342,44.8761,647
40.1611,42.8843,647
38.2987,43.6132,647
38.5445,41.6284,647
39.7241,40.0133,647
38.9947,38.1511,647
36.996,38.2249,647
35.1559,39.0085,647
33.7328,40.4137,647
31.7561,40.1093,647
29.9535,40.9758,647
30.23,38.995,647
29.9431,37.0157,647
30.1286,35.0243,647
30.0099,33.0278,647
28.0724,33.5239,647
28.0923,35.5238,647
26.1958,36.1587,647
26.0375,34.165,647
24.3831,33.0411,647
23.0615,31.54,647
23.1382,29.5414,647
23.7005,27.6221,647
21.7685,28.1389,647
19.9424,28.9547,647
18.0006,29.4336,647
16.1118,28.7759,647
14.1142,28.6791,647
12.8613,27.1201,647
10.9296,26.6021,647
9.97917,24.8424,647
10.0019,22.8425,647
8.03141,22.4999,647
6.3001,21.4986,647
4.90335,20.0672,647
4.0225,18.2716,647
4.94863,16.4989,647
2.99926,16.0518,647
3.95235,14.2935,647
2.15761,13.4109,647
2.66634,11.4767,647
2.09181,9.56098,647
1.93345,7.56726,647
3.44312,6.25543,647
5,5,647
13.4558,36.22,648
11.9421,34.9128,648
10.3875,33.6545,648
8.7258,32.5416,648
10,31,648
11.9361,28.8933,648
12.8613,27.1201,648
10.9296,26.6021,648
9.97917,24.8424,648
10.0019,22.8425,648
8.03141,22.4999,648
6.3001,21.4986,648
4.90335,20.0672,648
4.0225,18.2716,648
4.94863,16.4989,648
2.99926,16.0518,648
3.95235,14.2935,648
2.15761,13.4109,648
2.66634,11.4767,648
2.09181,9.56098,648
1.93345,7.56726,648
3.44312,6.25543,648
5,5,648
61.1338,72.0236,649
60.1158,70.302,649
58.1921,69.7547,649
57.6086,67.8417,649
55.6109,67.9378,649
53.8302,68.8484,649
52.1414,69.9198,649
51.5104,68.022,649
49.5267,67.7675,649
47.6681,67.0287,649
47.7093,65.0291,649
48.5506,63.2146,649
47.7657,61.3751,649
46.0743,60.3078,649
44.2702,61.1712,649
43.931,59.2001,649
